ocel_id,ocel_time,PaymentMethodZLSCH,AmountDMBTR,new_value,ocel_changed_field
payment:132,1970-01-01T00:00:00.000Z,D:Direct Debit,6800.0,,
payment:132,2022-08-24T03:17:00.000Z,,,,AmountDMBTR
payment:132,2022-08-24T03:17:00.000Z,,,,PaymentMethodZLSCH
payment:744,1970-01-01T00:00:00.000Z,C: Bank Collection,126100.0,,
payment:744,2024-05-01T21:57:00.000Z,,,,AmountDMBTR
payment:744,2024-05-01T21:57:00.000Z,,,,PaymentMethodZLSCH
payment:608,1970-01-01T00:00:00.000Z,D:Direct Debit,104000.0,,
payment:608,2023-12-22T05:52:00.000Z,,,,AmountDMBTR
payment:608,2023-12-22T05:52:00.000Z,,,,PaymentMethodZLSCH
payment:241,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,58200.0,,
payment:241,2022-12-07T19:22:00.000Z,,,,AmountDMBTR
payment:241,2022-12-07T19:22:00.000Z,,,,PaymentMethodZLSCH
payment:122,1970-01-01T00:00:00.000Z,D:Direct Debit,142500.0,,
payment:122,2022-08-17T16:51:00.000Z,,,,AmountDMBTR
payment:122,2022-08-17T16:51:00.000Z,,,,PaymentMethodZLSCH
payment:627,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,91500.0,,
payment:627,2024-01-07T12:48:00.000Z,,,,AmountDMBTR
payment:627,2024-01-07T12:48:00.000Z,,,,PaymentMethodZLSCH
payment:171,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,88500.0,,
payment:171,2022-09-21T08:01:00.000Z,,,,AmountDMBTR
payment:171,2022-09-21T08:01:00.000Z,,,,PaymentMethodZLSCH
payment:74,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,59000.0,,
payment:74,2022-06-23T09:17:00.000Z,,,,AmountDMBTR
payment:74,2022-06-23T09:17:00.000Z,,,,PaymentMethodZLSCH
payment:704,1970-01-01T00:00:00.000Z,D:Direct Debit,23000.0,,
payment:704,2024-03-14T15:08:00.000Z,,,,AmountDMBTR
payment:704,2024-03-14T15:08:00.000Z,,,,PaymentMethodZLSCH
payment:92,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,58800.0,,
payment:92,2022-07-14T10:02:00.000Z,,,,AmountDMBTR
payment:92,2022-07-14T10:02:00.000Z,,,,PaymentMethodZLSCH
payment:10,1970-01-01T00:00:00.000Z,D:Direct Debit,199800.0,,
payment:10,2022-05-09T23:47:00.000Z,,,,AmountDMBTR
payment:10,2022-05-09T23:47:00.000Z,,,,PaymentMethodZLSCH
payment:828,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,57750.0,,
payment:828,2024-07-19T16:26:00.000Z,,,,AmountDMBTR
payment:828,2024-07-19T16:26:00.000Z,,,,PaymentMethodZLSCH
payment:16,1970-01-01T00:00:00.000Z,C: Bank Collection,42000.0,,
payment:16,2022-05-11T00:13:00.000Z,,,,AmountDMBTR
payment:16,2022-05-11T00:13:00.000Z,,,,PaymentMethodZLSCH
payment:764,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,6000.0,,
payment:764,2024-05-23T00:58:00.000Z,,,,AmountDMBTR
payment:764,2024-05-23T00:58:00.000Z,,,,PaymentMethodZLSCH
payment:421,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,11450.0,,
payment:421,2023-07-02T18:44:00.000Z,,,,AmountDMBTR
payment:421,2023-07-02T18:44:00.000Z,,,,PaymentMethodZLSCH
payment:904,1970-01-01T00:00:00.000Z,D:Direct Debit,85800.0,,
payment:904,2024-10-05T06:08:00.000Z,,,,AmountDMBTR
payment:904,2024-10-05T06:08:00.000Z,,,,PaymentMethodZLSCH
payment:141,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,21000.0,,
payment:141,2022-09-08T13:21:00.000Z,,,,AmountDMBTR
payment:141,2022-09-08T13:21:00.000Z,,,,PaymentMethodZLSCH
payment:206,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,161500.0,,
payment:206,2022-10-17T14:59:00.000Z,,,,AmountDMBTR
payment:206,2022-10-17T14:59:00.000Z,,,,PaymentMethodZLSCH
payment:758,1970-01-01T00:00:00.000Z,D:Direct Debit,68800.0,,
payment:758,2024-05-17T17:13:00.000Z,,,,AmountDMBTR
payment:758,2024-05-17T17:13:00.000Z,,,,PaymentMethodZLSCH
payment:176,1970-01-01T00:00:00.000Z,D:Direct Debit,54400.0,,
payment:176,2022-09-22T18:57:00.000Z,,,,AmountDMBTR
payment:176,2022-09-22T18:57:00.000Z,,,,PaymentMethodZLSCH
payment:197,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,85500.0,,
payment:197,2022-10-13T04:32:00.000Z,,,,AmountDMBTR
payment:197,2022-10-13T04:32:00.000Z,,,,PaymentMethodZLSCH
payment:34,1970-01-01T00:00:00.000Z,C: Bank Collection,128150.0,,
payment:34,2022-05-23T08:51:00.000Z,,,,AmountDMBTR
payment:34,2022-05-23T08:51:00.000Z,,,,PaymentMethodZLSCH
payment:669,1970-01-01T00:00:00.000Z,D:Direct Debit,148700.0,,
payment:669,2024-02-16T13:13:00.000Z,,,,AmountDMBTR
payment:669,2024-02-16T13:13:00.000Z,,,,PaymentMethodZLSCH
payment:784,1970-01-01T00:00:00.000Z,D:Direct Debit,12450.0,,
payment:784,2024-06-03T12:22:00.000Z,,,,AmountDMBTR
payment:784,2024-06-03T12:22:00.000Z,,,,PaymentMethodZLSCH
payment:784,2024-06-04T06:14:00.000Z,,,,AmountDMBTR
payment:784,2024-06-04T06:14:00.000Z,,,,PaymentMethodZLSCH
payment:688,1970-01-01T00:00:00.000Z,C: Bank Collection,235000.0,,
payment:688,2024-03-05T13:14:00.000Z,,,,AmountDMBTR
payment:688,2024-03-05T13:14:00.000Z,,,,PaymentMethodZLSCH
payment:688,2024-03-09T10:55:00.000Z,,,,AmountDMBTR
payment:688,2024-03-09T10:55:00.000Z,,,,PaymentMethodZLSCH
payment:688,2024-03-15T07:35:00.000Z,,,,AmountDMBTR
payment:688,2024-03-15T07:35:00.000Z,,,,PaymentMethodZLSCH
payment:902,1970-01-01T00:00:00.000Z,D:Direct Debit,85500.0,,
payment:902,2024-10-02T20:36:00.000Z,,,,AmountDMBTR
payment:902,2024-10-02T20:36:00.000Z,,,,PaymentMethodZLSCH
payment:425,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,116750.0,,
payment:425,2023-06-29T08:43:00.000Z,,,,AmountDMBTR
payment:425,2023-06-29T08:43:00.000Z,,,,PaymentMethodZLSCH
payment:513,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,12400.0,,
payment:513,2023-09-19T22:19:00.000Z,,,,AmountDMBTR
payment:513,2023-09-19T22:19:00.000Z,,,,PaymentMethodZLSCH
payment:792,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,4200.0,,
payment:792,2024-06-16T17:14:00.000Z,,,,AmountDMBTR
payment:792,2024-06-16T17:14:00.000Z,,,,PaymentMethodZLSCH
payment:49,1970-01-01T00:00:00.000Z,D:Direct Debit,21000.0,,
payment:49,2022-06-04T05:04:00.000Z,,,,AmountDMBTR
payment:49,2022-06-04T05:04:00.000Z,,,,PaymentMethodZLSCH
payment:271,1970-01-01T00:00:00.000Z,D:Direct Debit,69250.0,,
payment:271,2023-01-18T22:46:00.000Z,,,,AmountDMBTR
payment:271,2023-01-18T22:46:00.000Z,,,,PaymentMethodZLSCH
payment:424,1970-01-01T00:00:00.000Z,D:Direct Debit,61100.0,,
payment:424,2023-06-30T02:11:00.000Z,,,,AmountDMBTR
payment:424,2023-06-30T02:11:00.000Z,,,,PaymentMethodZLSCH
payment:424,2023-07-02T13:51:00.000Z,,,,AmountDMBTR
payment:424,2023-07-02T13:51:00.000Z,,,,PaymentMethodZLSCH
payment:187,1970-01-01T00:00:00.000Z,D:Direct Debit,36900.0,,
payment:187,2022-09-28T12:27:00.000Z,,,,AmountDMBTR
payment:187,2022-09-28T12:27:00.000Z,,,,PaymentMethodZLSCH
payment:661,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,26250.0,,
payment:661,2024-02-13T09:13:00.000Z,,,,AmountDMBTR
payment:661,2024-02-13T09:13:00.000Z,,,,PaymentMethodZLSCH
payment:661,2024-02-16T07:42:00.000Z,,,,AmountDMBTR
payment:661,2024-02-16T07:42:00.000Z,,,,PaymentMethodZLSCH
payment:384,1970-01-01T00:00:00.000Z,D:Direct Debit,52500.0,,
payment:384,2023-05-22T10:54:00.000Z,,,,AmountDMBTR
payment:384,2023-05-22T10:54:00.000Z,,,,PaymentMethodZLSCH
payment:384,2023-05-29T22:18:00.000Z,,,,AmountDMBTR
payment:384,2023-05-29T22:18:00.000Z,,,,PaymentMethodZLSCH
payment:120,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,225150.0,,
payment:120,2022-08-13T02:27:00.000Z,,,,AmountDMBTR
payment:120,2022-08-13T02:27:00.000Z,,,,PaymentMethodZLSCH
payment:915,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,37200.0,,
payment:915,2024-10-11T08:35:00.000Z,,,,AmountDMBTR
payment:915,2024-10-11T08:35:00.000Z,,,,PaymentMethodZLSCH
payment:923,1970-01-01T00:00:00.000Z,C: Bank Collection,26700.0,,
payment:923,2024-10-23T03:47:00.000Z,,,,AmountDMBTR
payment:923,2024-10-23T03:47:00.000Z,,,,PaymentMethodZLSCH
payment:660,1970-01-01T00:00:00.000Z,D:Direct Debit,201000.0,,
payment:660,2024-02-09T23:20:00.000Z,,,,AmountDMBTR
payment:660,2024-02-09T23:20:00.000Z,,,,PaymentMethodZLSCH
payment:217,1970-01-01T00:00:00.000Z,C: Bank Collection,52400.0,,
payment:217,2022-10-26T18:59:00.000Z,,,,AmountDMBTR
payment:217,2022-10-26T18:59:00.000Z,,,,PaymentMethodZLSCH
payment:217,2022-10-28T03:14:00.000Z,,,,AmountDMBTR
payment:217,2022-10-28T03:14:00.000Z,,,,PaymentMethodZLSCH
payment:643,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,64500.0,,
payment:643,2024-02-01T12:48:00.000Z,,,,AmountDMBTR
payment:643,2024-02-01T12:48:00.000Z,,,,PaymentMethodZLSCH
payment:860,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,24000.0,,
payment:860,2024-08-18T14:30:00.000Z,,,,AmountDMBTR
payment:860,2024-08-18T14:30:00.000Z,,,,PaymentMethodZLSCH
payment:575,1970-01-01T00:00:00.000Z,D:Direct Debit,82650.0,,
payment:575,2023-12-02T20:59:00.000Z,,,,AmountDMBTR
payment:575,2023-12-02T20:59:00.000Z,,,,PaymentMethodZLSCH
payment:575,2023-12-09T16:58:00.000Z,,,,AmountDMBTR
payment:575,2023-12-09T16:58:00.000Z,,,,PaymentMethodZLSCH
payment:321,1970-01-01T00:00:00.000Z,C: Bank Collection,65300.0,,
payment:321,2023-03-23T13:53:00.000Z,,,,AmountDMBTR
payment:321,2023-03-23T13:53:00.000Z,,,,PaymentMethodZLSCH
payment:321,2023-03-26T02:11:00.000Z,,,,AmountDMBTR
payment:321,2023-03-26T02:11:00.000Z,,,,PaymentMethodZLSCH
payment:321,2023-04-11T06:22:00.000Z,,,,AmountDMBTR
payment:321,2023-04-11T06:22:00.000Z,,,,PaymentMethodZLSCH
payment:574,1970-01-01T00:00:00.000Z,C: Bank Collection,21300.0,,
payment:574,2023-11-27T23:48:00.000Z,,,,AmountDMBTR
payment:574,2023-11-27T23:48:00.000Z,,,,PaymentMethodZLSCH
payment:873,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,101600.0,,
payment:873,2024-09-05T23:07:00.000Z,,,,AmountDMBTR
payment:873,2024-09-05T23:07:00.000Z,,,,PaymentMethodZLSCH
payment:139,1970-01-01T00:00:00.000Z,D:Direct Debit,47700.0,,
payment:139,2022-08-30T21:08:00.000Z,,,,AmountDMBTR
payment:139,2022-08-30T21:08:00.000Z,,,,PaymentMethodZLSCH
payment:336,1970-01-01T00:00:00.000Z,C: Bank Collection,39800.0,,
payment:336,2023-03-25T01:02:00.000Z,,,,AmountDMBTR
payment:336,2023-03-25T01:02:00.000Z,,,,PaymentMethodZLSCH
payment:585,1970-01-01T00:00:00.000Z,D:Direct Debit,2000.0,,
payment:585,2023-12-01T19:45:00.000Z,,,,AmountDMBTR
payment:585,2023-12-01T19:45:00.000Z,,,,PaymentMethodZLSCH
payment:313,1970-01-01T00:00:00.000Z,D:Direct Debit,18900.0,,
payment:313,2023-03-12T11:01:00.000Z,,,,AmountDMBTR
payment:313,2023-03-12T11:01:00.000Z,,,,PaymentMethodZLSCH
payment:198,1970-01-01T00:00:00.000Z,D:Direct Debit,60300.0,,
payment:198,2022-10-14T04:37:00.000Z,,,,AmountDMBTR
payment:198,2022-10-14T04:37:00.000Z,,,,PaymentMethodZLSCH
payment:767,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,127750.0,,
payment:767,2024-05-22T23:27:00.000Z,,,,AmountDMBTR
payment:767,2024-05-22T23:27:00.000Z,,,,PaymentMethodZLSCH
payment:767,2024-05-25T14:31:00.000Z,,,,AmountDMBTR
payment:767,2024-05-25T14:31:00.000Z,,,,PaymentMethodZLSCH
payment:186,1970-01-01T00:00:00.000Z,D:Direct Debit,44650.0,,
payment:186,2022-09-30T04:17:00.000Z,,,,AmountDMBTR
payment:186,2022-09-30T04:17:00.000Z,,,,PaymentMethodZLSCH
payment:680,1970-01-01T00:00:00.000Z,C: Bank Collection,75000.0,,
payment:680,2024-02-27T20:52:00.000Z,,,,AmountDMBTR
payment:680,2024-02-27T20:52:00.000Z,,,,PaymentMethodZLSCH
payment:901,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,146250.0,,
payment:901,2024-10-02T13:57:00.000Z,,,,AmountDMBTR
payment:901,2024-10-02T13:57:00.000Z,,,,PaymentMethodZLSCH
payment:4,1970-01-01T00:00:00.000Z,D:Direct Debit,21750.0,,
payment:4,2022-04-27T12:26:00.000Z,,,,AmountDMBTR
payment:4,2022-04-27T12:26:00.000Z,,,,PaymentMethodZLSCH
payment:779,1970-01-01T00:00:00.000Z,C: Bank Collection,37350.0,,
payment:779,2024-06-02T04:29:00.000Z,,,,AmountDMBTR
payment:779,2024-06-02T04:29:00.000Z,,,,PaymentMethodZLSCH
payment:102,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,84000.0,,
payment:102,2022-07-31T15:16:00.000Z,,,,AmountDMBTR
payment:102,2022-07-31T15:16:00.000Z,,,,PaymentMethodZLSCH
payment:93,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,85300.0,,
payment:93,2022-07-14T17:47:00.000Z,,,,AmountDMBTR
payment:93,2022-07-14T17:47:00.000Z,,,,PaymentMethodZLSCH
payment:106,1970-01-01T00:00:00.000Z,D:Direct Debit,185600.0,,
payment:106,2022-07-30T01:48:00.000Z,,,,AmountDMBTR
payment:106,2022-07-30T01:48:00.000Z,,,,PaymentMethodZLSCH
payment:818,1970-01-01T00:00:00.000Z,D:Direct Debit,71250.0,,
payment:818,2024-07-05T22:15:00.000Z,,,,AmountDMBTR
payment:818,2024-07-05T22:15:00.000Z,,,,PaymentMethodZLSCH
payment:818,2024-07-14T17:04:00.000Z,,,,AmountDMBTR
payment:818,2024-07-14T17:04:00.000Z,,,,PaymentMethodZLSCH
payment:818,2024-07-16T06:36:00.000Z,,,,AmountDMBTR
payment:818,2024-07-16T06:36:00.000Z,,,,PaymentMethodZLSCH
payment:504,1970-01-01T00:00:00.000Z,C: Bank Collection,206250.0,,
payment:504,2023-09-13T10:19:00.000Z,,,,AmountDMBTR
payment:504,2023-09-13T10:19:00.000Z,,,,PaymentMethodZLSCH
payment:471,1970-01-01T00:00:00.000Z,D:Direct Debit,36900.0,,
payment:471,2023-08-08T11:16:00.000Z,,,,AmountDMBTR
payment:471,2023-08-08T11:16:00.000Z,,,,PaymentMethodZLSCH
payment:614,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,375050.0,,
payment:614,2023-12-30T10:33:00.000Z,,,,AmountDMBTR
payment:614,2023-12-30T10:33:00.000Z,,,,PaymentMethodZLSCH
payment:614,2024-01-01T21:52:00.000Z,,,,AmountDMBTR
payment:614,2024-01-01T21:52:00.000Z,,,,PaymentMethodZLSCH
payment:761,1970-01-01T00:00:00.000Z,D:Direct Debit,17650.0,,
payment:761,2024-05-15T19:21:00.000Z,,,,AmountDMBTR
payment:761,2024-05-15T19:21:00.000Z,,,,PaymentMethodZLSCH
payment:761,2024-05-16T10:11:00.000Z,,,,AmountDMBTR
payment:761,2024-05-16T10:11:00.000Z,,,,PaymentMethodZLSCH
payment:383,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,74450.0,,
payment:383,2023-05-24T01:33:00.000Z,,,,AmountDMBTR
payment:383,2023-05-24T01:33:00.000Z,,,,PaymentMethodZLSCH
payment:444,1970-01-01T00:00:00.000Z,D:Direct Debit,185350.0,,
payment:444,2023-07-20T01:55:00.000Z,,,,AmountDMBTR
payment:444,2023-07-20T01:55:00.000Z,,,,PaymentMethodZLSCH
payment:909,1970-01-01T00:00:00.000Z,C: Bank Collection,26250.0,,
payment:909,2024-10-09T03:39:00.000Z,,,,AmountDMBTR
payment:909,2024-10-09T03:39:00.000Z,,,,PaymentMethodZLSCH
payment:909,2024-10-09T23:02:00.000Z,,,,AmountDMBTR
payment:909,2024-10-09T23:02:00.000Z,,,,PaymentMethodZLSCH
payment:909,2024-10-12T03:52:00.000Z,,,,AmountDMBTR
payment:909,2024-10-12T03:52:00.000Z,,,,PaymentMethodZLSCH
payment:498,1970-01-01T00:00:00.000Z,D:Direct Debit,85050.0,,
payment:498,2023-09-13T00:07:00.000Z,,,,AmountDMBTR
payment:498,2023-09-13T00:07:00.000Z,,,,PaymentMethodZLSCH
payment:498,2023-09-22T03:08:00.000Z,,,,AmountDMBTR
payment:498,2023-09-22T03:08:00.000Z,,,,PaymentMethodZLSCH
payment:498,2023-09-25T12:24:00.000Z,,,,AmountDMBTR
payment:498,2023-09-25T12:24:00.000Z,,,,PaymentMethodZLSCH
payment:459,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,17150.0,,
payment:459,2023-07-31T18:36:00.000Z,,,,AmountDMBTR
payment:459,2023-07-31T18:36:00.000Z,,,,PaymentMethodZLSCH
payment:411,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,79650.0,,
payment:411,2023-06-16T19:42:00.000Z,,,,AmountDMBTR
payment:411,2023-06-16T19:42:00.000Z,,,,PaymentMethodZLSCH
payment:411,2023-06-19T19:03:00.000Z,,,,AmountDMBTR
payment:411,2023-06-19T19:03:00.000Z,,,,PaymentMethodZLSCH
payment:647,1970-01-01T00:00:00.000Z,C: Bank Collection,83800.0,,
payment:647,2024-01-30T10:43:00.000Z,,,,AmountDMBTR
payment:647,2024-01-30T10:43:00.000Z,,,,PaymentMethodZLSCH
payment:805,1970-01-01T00:00:00.000Z,D:Direct Debit,7350.0,,
payment:805,2024-06-22T21:13:00.000Z,,,,AmountDMBTR
payment:805,2024-06-22T21:13:00.000Z,,,,PaymentMethodZLSCH
payment:911,1970-01-01T00:00:00.000Z,C: Bank Collection,64500.0,,
payment:911,2024-10-11T21:59:00.000Z,,,,AmountDMBTR
payment:911,2024-10-11T21:59:00.000Z,,,,PaymentMethodZLSCH
payment:320,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,24000.0,,
payment:320,2023-03-17T05:40:00.000Z,,,,AmountDMBTR
payment:320,2023-03-17T05:40:00.000Z,,,,PaymentMethodZLSCH
payment:728,1970-01-01T00:00:00.000Z,C: Bank Collection,17550.0,,
payment:728,2024-04-24T09:11:00.000Z,,,,AmountDMBTR
payment:728,2024-04-24T09:11:00.000Z,,,,PaymentMethodZLSCH
payment:638,1970-01-01T00:00:00.000Z,C: Bank Collection,10350.0,,
payment:638,2024-01-15T01:37:00.000Z,,,,AmountDMBTR
payment:638,2024-01-15T01:37:00.000Z,,,,PaymentMethodZLSCH
payment:638,2024-01-17T23:09:00.000Z,,,,AmountDMBTR
payment:638,2024-01-17T23:09:00.000Z,,,,PaymentMethodZLSCH
payment:268,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,61200.0,,
payment:268,2023-01-16T16:08:00.000Z,,,,AmountDMBTR
payment:268,2023-01-16T16:08:00.000Z,,,,PaymentMethodZLSCH
payment:20,1970-01-01T00:00:00.000Z,D:Direct Debit,8400.0,,
payment:20,2022-05-12T19:07:00.000Z,,,,AmountDMBTR
payment:20,2022-05-12T19:07:00.000Z,,,,PaymentMethodZLSCH
payment:724,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,82150.0,,
payment:724,2024-04-13T10:50:00.000Z,,,,AmountDMBTR
payment:724,2024-04-13T10:50:00.000Z,,,,PaymentMethodZLSCH
payment:356,1970-01-01T00:00:00.000Z,C: Bank Collection,23800.0,,
payment:356,2023-04-15T17:46:00.000Z,,,,AmountDMBTR
payment:356,2023-04-15T17:46:00.000Z,,,,PaymentMethodZLSCH
payment:449,1970-01-01T00:00:00.000Z,C: Bank Collection,83000.0,,
payment:449,2023-07-28T02:36:00.000Z,,,,AmountDMBTR
payment:449,2023-07-28T02:36:00.000Z,,,,PaymentMethodZLSCH
payment:351,1970-01-01T00:00:00.000Z,D:Direct Debit,6000.0,,
payment:351,2023-04-15T05:16:00.000Z,,,,AmountDMBTR
payment:351,2023-04-15T05:16:00.000Z,,,,PaymentMethodZLSCH
payment:126,1970-01-01T00:00:00.000Z,D:Direct Debit,174800.0,,
payment:126,2022-08-23T14:25:00.000Z,,,,AmountDMBTR
payment:126,2022-08-23T14:25:00.000Z,,,,PaymentMethodZLSCH
payment:372,1970-01-01T00:00:00.000Z,D:Direct Debit,2800.0,,
payment:372,2023-05-05T15:31:00.000Z,,,,AmountDMBTR
payment:372,2023-05-05T15:31:00.000Z,,,,PaymentMethodZLSCH
payment:531,1970-01-01T00:00:00.000Z,D:Direct Debit,5250.0,,
payment:531,2023-10-03T01:05:00.000Z,,,,AmountDMBTR
payment:531,2023-10-03T01:05:00.000Z,,,,PaymentMethodZLSCH
payment:698,1970-01-01T00:00:00.000Z,D:Direct Debit,52250.0,,
payment:698,2024-03-18T07:48:00.000Z,,,,AmountDMBTR
payment:698,2024-03-18T07:48:00.000Z,,,,PaymentMethodZLSCH
payment:362,1970-01-01T00:00:00.000Z,D:Direct Debit,141450.0,,
payment:362,2023-04-19T23:30:00.000Z,,,,AmountDMBTR
payment:362,2023-04-19T23:30:00.000Z,,,,PaymentMethodZLSCH
payment:831,1970-01-01T00:00:00.000Z,C: Bank Collection,8000.0,,
payment:831,2024-07-18T19:26:00.000Z,,,,AmountDMBTR
payment:831,2024-07-18T19:26:00.000Z,,,,PaymentMethodZLSCH
payment:924,1970-01-01T00:00:00.000Z,C: Bank Collection,154500.0,,
payment:924,2024-10-27T03:02:00.000Z,,,,AmountDMBTR
payment:924,2024-10-27T03:02:00.000Z,,,,PaymentMethodZLSCH
payment:227,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,131450.0,,
payment:227,2022-11-14T22:50:00.000Z,,,,AmountDMBTR
payment:227,2022-11-14T22:50:00.000Z,,,,PaymentMethodZLSCH
payment:227,2022-11-22T11:42:00.000Z,,,,AmountDMBTR
payment:227,2022-11-22T11:42:00.000Z,,,,PaymentMethodZLSCH
payment:897,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,10500.0,,
payment:897,2024-10-02T10:08:00.000Z,,,,AmountDMBTR
payment:897,2024-10-02T10:08:00.000Z,,,,PaymentMethodZLSCH
payment:748,1970-01-01T00:00:00.000Z,D:Direct Debit,83700.0,,
payment:748,2024-05-09T21:49:00.000Z,,,,AmountDMBTR
payment:748,2024-05-09T21:49:00.000Z,,,,PaymentMethodZLSCH
payment:38,1970-01-01T00:00:00.000Z,D:Direct Debit,34650.0,,
payment:38,2022-05-24T15:28:00.000Z,,,,AmountDMBTR
payment:38,2022-05-24T15:28:00.000Z,,,,PaymentMethodZLSCH
payment:169,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,4000.0,,
payment:169,2022-09-25T16:06:00.000Z,,,,AmountDMBTR
payment:169,2022-09-25T16:06:00.000Z,,,,PaymentMethodZLSCH
payment:199,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,16000.0,,
payment:199,2022-10-11T17:01:00.000Z,,,,AmountDMBTR
payment:199,2022-10-11T17:01:00.000Z,,,,PaymentMethodZLSCH
payment:722,1970-01-01T00:00:00.000Z,C: Bank Collection,50050.0,,
payment:722,2024-04-08T15:44:00.000Z,,,,AmountDMBTR
payment:722,2024-04-08T15:44:00.000Z,,,,PaymentMethodZLSCH
payment:269,1970-01-01T00:00:00.000Z,C: Bank Collection,47250.0,,
payment:269,2023-01-24T14:18:00.000Z,,,,AmountDMBTR
payment:269,2023-01-24T14:18:00.000Z,,,,PaymentMethodZLSCH
payment:705,1970-01-01T00:00:00.000Z,D:Direct Debit,20700.0,,
payment:705,2024-03-22T04:46:00.000Z,,,,AmountDMBTR
payment:705,2024-03-22T04:46:00.000Z,,,,PaymentMethodZLSCH
payment:228,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,165950.0,,
payment:228,2022-11-15T12:27:00.000Z,,,,AmountDMBTR
payment:228,2022-11-15T12:27:00.000Z,,,,PaymentMethodZLSCH
payment:228,2022-11-16T11:10:00.000Z,,,,AmountDMBTR
payment:228,2022-11-16T11:10:00.000Z,,,,PaymentMethodZLSCH
payment:153,1970-01-01T00:00:00.000Z,C: Bank Collection,178500.0,,
payment:153,2022-09-10T22:09:00.000Z,,,,AmountDMBTR
payment:153,2022-09-10T22:09:00.000Z,,,,PaymentMethodZLSCH
payment:868,1970-01-01T00:00:00.000Z,D:Direct Debit,86450.0,,
payment:868,2024-08-29T05:06:00.000Z,,,,AmountDMBTR
payment:868,2024-08-29T05:06:00.000Z,,,,PaymentMethodZLSCH
payment:868,2024-08-29T09:10:00.000Z,,,,AmountDMBTR
payment:868,2024-08-29T09:10:00.000Z,,,,PaymentMethodZLSCH
payment:296,1970-01-01T00:00:00.000Z,D:Direct Debit,123750.0,,
payment:296,2023-02-22T11:23:00.000Z,,,,AmountDMBTR
payment:296,2023-02-22T11:23:00.000Z,,,,PaymentMethodZLSCH
payment:703,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,85750.0,,
payment:703,2024-03-14T16:09:00.000Z,,,,AmountDMBTR
payment:703,2024-03-14T16:09:00.000Z,,,,PaymentMethodZLSCH
payment:850,1970-01-01T00:00:00.000Z,C: Bank Collection,34100.0,,
payment:850,2024-08-05T03:53:00.000Z,,,,AmountDMBTR
payment:850,2024-08-05T03:53:00.000Z,,,,PaymentMethodZLSCH
payment:97,1970-01-01T00:00:00.000Z,D:Direct Debit,34250.0,,
payment:97,2022-07-19T05:56:00.000Z,,,,AmountDMBTR
payment:97,2022-07-19T05:56:00.000Z,,,,PaymentMethodZLSCH
payment:369,1970-01-01T00:00:00.000Z,C: Bank Collection,8400.0,,
payment:369,2023-04-29T01:51:00.000Z,,,,AmountDMBTR
payment:369,2023-04-29T01:51:00.000Z,,,,PaymentMethodZLSCH
payment:369,2023-05-02T11:20:00.000Z,,,,AmountDMBTR
payment:369,2023-05-02T11:20:00.000Z,,,,PaymentMethodZLSCH
payment:387,1970-01-01T00:00:00.000Z,D:Direct Debit,57350.0,,
payment:387,2023-06-02T03:36:00.000Z,,,,AmountDMBTR
payment:387,2023-06-02T03:36:00.000Z,,,,PaymentMethodZLSCH
payment:842,1970-01-01T00:00:00.000Z,D:Direct Debit,29950.0,,
payment:842,2024-07-25T19:48:00.000Z,,,,AmountDMBTR
payment:842,2024-07-25T19:48:00.000Z,,,,PaymentMethodZLSCH
