ocel_event_id,ocel_object_id,ocel_qualifier
event:25159,invoice receipt:1653,invoice receipt
event:25164,goods receipt:1648,goods receipt
event:25164,invoice receipt:1650,invoice receipt
event:25165,goods receipt:1653,goods receipt
event:25165,invoice receipt:1643,invoice receipt
event:25166,goods receipt:1649,goods receipt
event:25166,invoice receipt:1646,invoice receipt
event:25167,invoice receipt:1660,invoice receipt
event:25167,goods receipt:1662,goods receipt
event:25200,invoice receipt:1653,invoice receipt
event:25200,goods receipt:1638,goods receipt
event:25213,goods receipt:1658,goods receipt
event:25213,invoice receipt:1657,invoice receipt
event:25215,goods receipt:1650,goods receipt
event:25215,invoice receipt:1646,invoice receipt
event:25219,invoice receipt:1643,invoice receipt
event:25219,goods receipt:1652,goods receipt
event:25244,goods receipt:1646,goods receipt
event:25244,invoice receipt:1650,invoice receipt
event:25256,invoice receipt:1661,invoice receipt
event:25256,goods receipt:1619,goods receipt
event:25258,goods receipt:1656,goods receipt
event:25258,invoice receipt:1657,invoice receipt
event:25269,goods receipt:1659,goods receipt
event:25269,invoice receipt:1657,invoice receipt
event:25311,goods receipt:1665,goods receipt
event:25311,invoice receipt:1666,invoice receipt
event:25315,goods receipt:1663,goods receipt
event:25315,invoice receipt:1666,invoice receipt
event:25320,invoice receipt:1662,invoice receipt
event:25320,goods receipt:1668,goods receipt
event:25336,goods receipt:1654,goods receipt
event:25336,invoice receipt:1643,invoice receipt
event:25370,goods receipt:1655,goods receipt
event:25370,invoice receipt:1643,invoice receipt
event:25379,invoice receipt:1671,invoice receipt
event:25379,goods receipt:1671,goods receipt
event:25380,goods receipt:1674,goods receipt
event:25380,invoice receipt:1669,invoice receipt
event:25384,invoice receipt:1669,invoice receipt
event:25384,goods receipt:1673,goods receipt
event:25386,goods receipt:1644,goods receipt
event:25386,invoice receipt:1663,invoice receipt
event:25390,goods receipt:1664,goods receipt
event:25390,invoice receipt:1666,invoice receipt
event:25437,goods receipt:1672,goods receipt
event:25437,invoice receipt:1671,invoice receipt
event:25446,invoice receipt:1677,invoice receipt
event:25446,goods receipt:1681,goods receipt
event:25450,invoice receipt:1679,invoice receipt
event:25450,goods receipt:1670,goods receipt
event:25453,invoice receipt:1675,invoice receipt
event:25453,goods receipt:1677,goods receipt
event:25459,invoice receipt:1669,invoice receipt
event:25459,goods receipt:1675,goods receipt
event:25460,goods receipt:1678,goods receipt
event:25460,invoice receipt:1675,invoice receipt
event:25477,invoice receipt:1675,invoice receipt
event:25477,goods receipt:1676,goods receipt
event:25483,invoice receipt:1675,invoice receipt
event:25483,goods receipt:1679,goods receipt
event:25488,invoice receipt:1677,invoice receipt
event:25488,goods receipt:1680,goods receipt
event:25509,invoice receipt:1680,invoice receipt
event:25509,goods receipt:1688,goods receipt
event:25532,goods receipt:1669,goods receipt
event:25532,invoice receipt:1679,invoice receipt
event:25538,goods receipt:1667,goods receipt
event:25538,invoice receipt:1685,invoice receipt
event:25547,invoice receipt:1688,invoice receipt
event:25547,goods receipt:1692,goods receipt
event:25552,goods receipt:1684,goods receipt
event:25552,invoice receipt:1683,invoice receipt
event:25558,invoice receipt:1687,invoice receipt
event:25558,goods receipt:1686,goods receipt
event:25562,goods receipt:1685,goods receipt
event:25562,invoice receipt:1687,invoice receipt
event:25564,invoice receipt:1683,invoice receipt
event:25564,goods receipt:1682,goods receipt
event:25566,goods receipt:1666,goods receipt
event:25566,invoice receipt:1685,invoice receipt
event:25672,goods receipt:1689,goods receipt
event:25672,invoice receipt:1695,invoice receipt
event:25675,goods receipt:1696,goods receipt
event:25675,invoice receipt:1692,invoice receipt
event:25688,invoice receipt:1695,invoice receipt
event:25688,goods receipt:1690,goods receipt
event:25691,goods receipt:1691,goods receipt
event:25691,invoice receipt:1695,invoice receipt
event:25693,invoice receipt:1683,invoice receipt
event:25693,goods receipt:1683,goods receipt
event:25694,goods receipt:1694,goods receipt
event:25694,invoice receipt:1692,invoice receipt
event:25695,goods receipt:1697,goods receipt
event:25695,invoice receipt:1699,invoice receipt
event:25723,goods receipt:1698,goods receipt
event:25723,invoice receipt:1699,invoice receipt
event:25728,invoice receipt:1692,invoice receipt
event:25728,goods receipt:1695,goods receipt
event:25731,goods receipt:1700,goods receipt
event:25731,invoice receipt:1699,invoice receipt
event:25733,invoice receipt:1699,invoice receipt
event:25733,goods receipt:1699,goods receipt
event:25745,invoice receipt:1692,invoice receipt
event:25745,goods receipt:1693,goods receipt
event:25754,invoice receipt:1700,invoice receipt
event:25754,goods receipt:1687,goods receipt
event:25799,invoice receipt:1702,invoice receipt
event:25799,goods receipt:1704,goods receipt
event:25843,invoice receipt:1701,invoice receipt
event:25843,goods receipt:1705,goods receipt
event:25860,invoice receipt:1703,invoice receipt
event:25860,goods receipt:1703,goods receipt
event:25890,goods receipt:1701,goods receipt
event:25890,invoice receipt:1707,invoice receipt
event:25891,invoice receipt:1705,invoice receipt
event:25891,goods receipt:1712,goods receipt
event:25902,invoice receipt:1705,invoice receipt
event:25902,goods receipt:1713,goods receipt
event:25905,invoice receipt:1707,invoice receipt
event:25905,goods receipt:1702,goods receipt
event:25976,goods receipt:1708,goods receipt
event:25976,invoice receipt:1710,invoice receipt
event:25982,goods receipt:1706,goods receipt
event:25982,invoice receipt:1710,invoice receipt
event:25998,goods receipt:1710,goods receipt
event:25998,invoice receipt:1713,invoice receipt
event:26028,goods receipt:1711,goods receipt
event:26028,invoice receipt:1713,invoice receipt
event:26043,invoice receipt:1710,invoice receipt
event:26043,goods receipt:1707,goods receipt
event:26044,invoice receipt:1714,invoice receipt
event:26044,goods receipt:1715,goods receipt
event:26047,invoice receipt:1716,invoice receipt
event:26047,goods receipt:1720,goods receipt
event:26072,goods receipt:1709,goods receipt
event:26072,invoice receipt:1713,invoice receipt
event:26090,invoice receipt:1721,invoice receipt
event:26090,goods receipt:1722,goods receipt
event:26091,goods receipt:1724,goods receipt
event:26091,invoice receipt:1721,invoice receipt
event:26092,invoice receipt:1721,invoice receipt
event:26092,goods receipt:1723,goods receipt
event:26098,invoice receipt:1716,invoice receipt
event:26098,goods receipt:1721,goods receipt
event:26144,invoice receipt:1717,invoice receipt
event:26144,goods receipt:1727,goods receipt
event:26209,invoice receipt:1721,invoice receipt
event:26209,goods receipt:1725,goods receipt
event:26278,invoice receipt:1726,invoice receipt
event:26278,goods receipt:1716,goods receipt
event:26281,invoice receipt:1726,invoice receipt
event:26281,goods receipt:1718,goods receipt
event:26285,invoice receipt:1726,invoice receipt
event:26285,goods receipt:1717,goods receipt
event:26288,invoice receipt:1727,invoice receipt
event:26288,goods receipt:1726,goods receipt
event:26290,goods receipt:1728,goods receipt
event:26290,invoice receipt:1729,invoice receipt
event:26321,goods receipt:1729,goods receipt
event:26321,invoice receipt:1729,invoice receipt
event:26330,invoice receipt:1726,invoice receipt
event:26330,goods receipt:1719,goods receipt
event:26338,invoice receipt:1732,invoice receipt
event:26338,goods receipt:1731,goods receipt
event:26340,goods receipt:1730,goods receipt
event:26340,invoice receipt:1732,invoice receipt
event:26345,goods receipt:1732,goods receipt
event:26345,invoice receipt:1732,invoice receipt
event:26436,invoice receipt:1722,invoice receipt
event:26436,goods receipt:1714,goods receipt
event:26440,goods receipt:1736,goods receipt
event:26440,invoice receipt:1736,invoice receipt
event:26464,invoice receipt:1736,invoice receipt
event:26464,goods receipt:1737,goods receipt
event:26467,goods receipt:1738,goods receipt
event:26467,invoice receipt:1736,invoice receipt
event:26496,invoice receipt:1738,invoice receipt
event:26496,goods receipt:1741,goods receipt
event:26498,goods receipt:1754,goods receipt
event:26498,invoice receipt:1742,invoice receipt
event:26515,invoice receipt:1742,invoice receipt
event:26515,goods receipt:1752,goods receipt
event:26520,goods receipt:1751,goods receipt
event:26520,invoice receipt:1742,invoice receipt
event:26526,invoice receipt:1738,invoice receipt
event:26526,goods receipt:1740,goods receipt
event:26530,invoice receipt:1736,invoice receipt
event:26530,goods receipt:1735,goods receipt
event:26589,invoice receipt:1752,invoice receipt
event:26589,goods receipt:1750,goods receipt
event:26595,goods receipt:1734,goods receipt
event:26595,invoice receipt:1756,invoice receipt
event:26616,goods receipt:1733,goods receipt
event:26616,invoice receipt:1756,invoice receipt
event:26631,invoice receipt:1754,invoice receipt
event:26631,goods receipt:1760,goods receipt
event:26632,invoice receipt:1749,invoice receipt
event:26632,goods receipt:1747,goods receipt
event:26634,invoice receipt:1752,invoice receipt
event:26634,goods receipt:1749,goods receipt
event:26635,invoice receipt:1745,invoice receipt
event:26635,goods receipt:1742,goods receipt
event:26669,invoice receipt:1760,invoice receipt
event:26669,goods receipt:1758,goods receipt
event:26672,invoice receipt:1745,invoice receipt
event:26672,goods receipt:1743,goods receipt
event:26674,invoice receipt:1749,invoice receipt
event:26674,goods receipt:1746,goods receipt
event:26677,invoice receipt:1752,invoice receipt
event:26677,goods receipt:1748,goods receipt
event:26689,goods receipt:1766,goods receipt
event:26689,invoice receipt:1764,invoice receipt
event:26692,invoice receipt:1742,invoice receipt
event:26692,goods receipt:1753,goods receipt
event:26696,invoice receipt:1749,invoice receipt
event:26696,goods receipt:1745,goods receipt
event:26701,goods receipt:1756,goods receipt
event:26701,invoice receipt:1760,invoice receipt
event:26709,goods receipt:1770,goods receipt
event:26709,invoice receipt:1768,invoice receipt
event:26712,goods receipt:1739,goods receipt
event:26712,invoice receipt:1746,invoice receipt
event:26714,invoice receipt:1768,invoice receipt
event:26714,goods receipt:1769,goods receipt
event:26718,invoice receipt:1760,invoice receipt
event:26718,goods receipt:1755,goods receipt
event:26739,goods receipt:1764,goods receipt
event:26739,invoice receipt:1764,invoice receipt
event:26747,invoice receipt:1768,invoice receipt
event:26747,goods receipt:1768,goods receipt
event:26757,invoice receipt:1745,invoice receipt
event:26757,goods receipt:1744,goods receipt
event:26762,goods receipt:1771,goods receipt
event:26762,invoice receipt:1768,invoice receipt
event:26763,goods receipt:1765,goods receipt
event:26763,invoice receipt:1764,invoice receipt
event:26767,invoice receipt:1764,invoice receipt
event:26767,goods receipt:1767,goods receipt
event:26768,invoice receipt:1754,invoice receipt
event:26768,goods receipt:1759,goods receipt
event:26789,invoice receipt:1769,invoice receipt
event:26789,goods receipt:1763,goods receipt
event:26799,invoice receipt:1760,invoice receipt
event:26799,goods receipt:1757,goods receipt
event:26825,goods receipt:1772,goods receipt
event:26825,invoice receipt:1772,invoice receipt
event:26841,invoice receipt:1774,invoice receipt
event:26841,goods receipt:1761,goods receipt
event:26843,goods receipt:1774,goods receipt
event:26843,invoice receipt:1772,invoice receipt
event:26849,invoice receipt:1774,invoice receipt
event:26849,goods receipt:1762,goods receipt
event:26860,invoice receipt:1772,invoice receipt
event:26860,goods receipt:1773,goods receipt
event:26889,invoice receipt:1780,invoice receipt
event:26889,goods receipt:1775,goods receipt
event:26908,invoice receipt:1780,invoice receipt
event:26908,goods receipt:1776,goods receipt
event:26909,goods receipt:1777,goods receipt
event:26909,invoice receipt:1775,invoice receipt
event:26910,goods receipt:1779,goods receipt
event:26910,invoice receipt:1778,invoice receipt
event:26920,goods receipt:1778,goods receipt
event:26920,invoice receipt:1778,invoice receipt
event:26930,goods receipt:1780,goods receipt
event:26930,invoice receipt:1778,invoice receipt
event:26943,invoice receipt:1782,invoice receipt
event:26943,goods receipt:1781,goods receipt
event:26947,goods receipt:1782,goods receipt
event:26947,invoice receipt:1782,invoice receipt
event:26983,invoice receipt:1784,invoice receipt
event:26983,goods receipt:1784,goods receipt
event:26998,invoice receipt:1783,invoice receipt
event:26998,goods receipt:1783,goods receipt
event:27050,invoice receipt:1787,invoice receipt
event:27050,goods receipt:1790,goods receipt
event:27058,invoice receipt:1787,invoice receipt
event:27058,goods receipt:1788,goods receipt
event:27067,invoice receipt:1787,invoice receipt
event:27067,goods receipt:1789,goods receipt
event:27088,goods receipt:1787,goods receipt
event:27088,invoice receipt:1790,invoice receipt
event:27098,invoice receipt:1790,invoice receipt
event:27098,goods receipt:1785,goods receipt
event:27117,invoice receipt:1790,invoice receipt
event:27117,goods receipt:1786,goods receipt
event:27122,invoice receipt:1791,invoice receipt
event:27122,goods receipt:1791,goods receipt
event:27173,invoice receipt:1793,invoice receipt
event:27173,goods receipt:1793,goods receipt
event:27193,goods receipt:1792,goods receipt
event:27193,invoice receipt:1793,invoice receipt
event:27215,invoice receipt:1799,invoice receipt
event:27215,goods receipt:1795,goods receipt
event:27218,invoice receipt:1797,invoice receipt
event:27218,goods receipt:1797,goods receipt
event:27221,goods receipt:1796,goods receipt
event:27221,invoice receipt:1797,invoice receipt
event:27223,invoice receipt:1799,invoice receipt
event:27223,goods receipt:1794,goods receipt
event:27230,invoice receipt:1801,invoice receipt
event:27230,goods receipt:1804,goods receipt
event:27234,invoice receipt:1801,invoice receipt
event:27234,goods receipt:1803,goods receipt
event:27240,invoice receipt:1797,invoice receipt
event:27240,goods receipt:1798,goods receipt
event:27244,invoice receipt:1794,invoice receipt
event:27244,goods receipt:1801,goods receipt
event:27326,goods receipt:1808,goods receipt
event:27326,invoice receipt:1806,invoice receipt
event:27330,goods receipt:1799,goods receipt
event:27330,invoice receipt:1808,invoice receipt
event:27333,goods receipt:1806,goods receipt
event:27333,invoice receipt:1806,invoice receipt
event:27340,invoice receipt:1802,invoice receipt
event:27340,goods receipt:1802,goods receipt
event:27352,goods receipt:1805,goods receipt
event:27352,invoice receipt:1806,invoice receipt
event:27359,invoice receipt:1808,invoice receipt
event:27359,goods receipt:1800,goods receipt
event:27377,goods receipt:1810,goods receipt
event:27377,invoice receipt:1810,invoice receipt
event:27417,goods receipt:1809,goods receipt
event:27417,invoice receipt:1809,invoice receipt
event:27420,invoice receipt:1806,invoice receipt
event:27420,goods receipt:1807,goods receipt
event:27458,goods receipt:1812,goods receipt
event:27458,invoice receipt:1813,invoice receipt
event:27461,goods receipt:1814,goods receipt
event:27461,invoice receipt:1813,invoice receipt
event:27465,invoice receipt:1813,invoice receipt
event:27465,goods receipt:1813,goods receipt
event:27501,goods receipt:1811,goods receipt
event:27501,invoice receipt:1814,invoice receipt
event:27521,invoice receipt:1815,invoice receipt
event:27521,goods receipt:1815,goods receipt
event:27535,goods receipt:1816,goods receipt
event:27535,invoice receipt:1818,invoice receipt
event:27539,invoice receipt:1821,invoice receipt
event:27539,goods receipt:1821,goods receipt
event:27540,goods receipt:1819,goods receipt
event:27540,invoice receipt:1821,invoice receipt
event:27542,goods receipt:1817,goods receipt
event:27542,invoice receipt:1818,invoice receipt
event:27544,goods receipt:1820,goods receipt
event:27544,invoice receipt:1821,invoice receipt
event:27569,goods receipt:1818,goods receipt
event:27569,invoice receipt:1818,invoice receipt
event:27636,goods receipt:1822,goods receipt
event:27636,invoice receipt:1823,invoice receipt
event:27647,goods receipt:1823,goods receipt
event:27647,invoice receipt:1822,invoice receipt
event:27683,invoice receipt:1824,invoice receipt
event:27683,goods receipt:1826,goods receipt
event:27715,goods receipt:1824,goods receipt
event:27715,invoice receipt:1826,invoice receipt
event:27717,goods receipt:1825,goods receipt
event:27717,invoice receipt:1826,invoice receipt
event:27758,invoice receipt:1827,invoice receipt
event:27758,goods receipt:1827,goods receipt
event:27824,goods receipt:1828,goods receipt
event:27824,invoice receipt:1830,invoice receipt
event:27866,invoice receipt:1832,invoice receipt
event:27866,goods receipt:1832,goods receipt
event:27872,goods receipt:1831,goods receipt
event:27872,invoice receipt:1832,invoice receipt
event:27909,goods receipt:1830,goods receipt
event:27909,invoice receipt:1830,invoice receipt
event:27923,goods receipt:1835,goods receipt
event:27923,invoice receipt:1836,invoice receipt
event:27926,goods receipt:1834,goods receipt
event:27926,invoice receipt:1836,invoice receipt
event:27947,goods receipt:1837,goods receipt
event:27947,invoice receipt:1839,invoice receipt
event:27951,goods receipt:1846,goods receipt
event:27951,invoice receipt:1843,invoice receipt
event:27954,invoice receipt:1839,invoice receipt
event:27954,goods receipt:1838,goods receipt
event:27964,goods receipt:1833,goods receipt
event:27964,invoice receipt:1836,invoice receipt
event:27970,goods receipt:1844,goods receipt
event:27970,invoice receipt:1843,invoice receipt
event:27974,invoice receipt:1843,invoice receipt
event:27974,goods receipt:1843,goods receipt
event:27979,goods receipt:1829,goods receipt
event:27979,invoice receipt:1830,invoice receipt
event:27981,goods receipt:1845,goods receipt
event:27981,invoice receipt:1843,invoice receipt
event:28012,goods receipt:1841,goods receipt
event:28012,invoice receipt:1847,invoice receipt
event:28031,invoice receipt:1847,invoice receipt
event:28031,goods receipt:1840,goods receipt
event:28063,goods receipt:1850,goods receipt
event:28063,invoice receipt:1844,invoice receipt
event:28070,goods receipt:1842,goods receipt
event:28070,invoice receipt:1847,invoice receipt
event:28078,invoice receipt:1850,invoice receipt
event:28078,goods receipt:1847,goods receipt
event:28079,goods receipt:1839,goods receipt
event:28079,invoice receipt:1839,invoice receipt
event:28080,goods receipt:1836,goods receipt
event:28080,invoice receipt:1836,invoice receipt
event:28094,invoice receipt:1850,invoice receipt
event:28094,goods receipt:1848,goods receipt
event:28181,invoice receipt:1850,invoice receipt
event:28181,goods receipt:1849,goods receipt
event:28199,goods receipt:1853,goods receipt
event:28199,invoice receipt:1851,invoice receipt
event:28239,invoice receipt:1860,invoice receipt
event:28239,goods receipt:1861,goods receipt
event:28245,invoice receipt:1860,invoice receipt
event:28245,goods receipt:1863,goods receipt
event:28250,invoice receipt:1860,invoice receipt
event:28250,goods receipt:1862,goods receipt
event:28254,invoice receipt:1861,invoice receipt
event:28254,goods receipt:1867,goods receipt
event:28260,invoice receipt:1855,invoice receipt
event:28260,goods receipt:1855,goods receipt
event:28294,goods receipt:1857,goods receipt
event:28294,invoice receipt:1855,invoice receipt
event:28297,invoice receipt:1855,invoice receipt
event:28297,goods receipt:1856,goods receipt
event:28300,invoice receipt:1860,invoice receipt
event:28300,goods receipt:1864,goods receipt
event:28320,invoice receipt:1855,invoice receipt
event:28320,goods receipt:1854,goods receipt
event:28341,goods receipt:1871,goods receipt
event:28341,invoice receipt:1862,invoice receipt
event:28353,invoice receipt:1869,invoice receipt
event:28353,goods receipt:1873,goods receipt
event:28364,goods receipt:1852,goods receipt
event:28364,invoice receipt:1856,invoice receipt
event:28367,invoice receipt:1864,invoice receipt
event:28367,goods receipt:1866,goods receipt
event:28368,goods receipt:1865,goods receipt
event:28368,invoice receipt:1864,invoice receipt
event:28370,goods receipt:1872,goods receipt
event:28370,invoice receipt:1869,invoice receipt
event:28373,invoice receipt:1867,invoice receipt
event:28373,goods receipt:1869,goods receipt
event:28416,invoice receipt:1867,invoice receipt
event:28416,goods receipt:1870,goods receipt
event:28422,goods receipt:1851,goods receipt
event:28422,invoice receipt:1865,invoice receipt
event:28539,invoice receipt:1871,invoice receipt
event:28539,goods receipt:1875,goods receipt
event:28560,invoice receipt:1876,invoice receipt
event:28560,goods receipt:1876,goods receipt
event:28580,invoice receipt:1877,invoice receipt
event:28580,goods receipt:1880,goods receipt
event:28583,goods receipt:1879,goods receipt
event:28583,invoice receipt:1876,invoice receipt
event:28586,invoice receipt:1871,invoice receipt
event:28586,goods receipt:1874,goods receipt
event:28589,invoice receipt:1876,invoice receipt
event:28589,goods receipt:1877,goods receipt
event:28650,goods receipt:1878,goods receipt
event:28650,invoice receipt:1876,invoice receipt
event:28657,goods receipt:1881,goods receipt
event:28657,invoice receipt:1872,invoice receipt
event:28658,goods receipt:1882,goods receipt
event:28658,invoice receipt:1880,invoice receipt
event:28703,goods receipt:1884,goods receipt
event:28703,invoice receipt:1880,invoice receipt
event:28705,invoice receipt:1880,invoice receipt
event:28705,goods receipt:1883,goods receipt
event:28758,goods receipt:1889,goods receipt
event:28758,invoice receipt:1888,invoice receipt
event:28761,goods receipt:1894,goods receipt
event:28761,invoice receipt:1884,invoice receipt
event:28770,goods receipt:1892,goods receipt
event:28770,invoice receipt:1888,invoice receipt
event:28771,invoice receipt:1884,invoice receipt
event:28771,goods receipt:1896,goods receipt
event:28779,goods receipt:1868,goods receipt
event:28779,invoice receipt:1890,invoice receipt
event:28780,goods receipt:1890,goods receipt
event:28780,invoice receipt:1888,invoice receipt
event:28781,invoice receipt:1884,invoice receipt
event:28781,goods receipt:1895,goods receipt
event:28786,invoice receipt:1888,invoice receipt
event:28786,goods receipt:1891,goods receipt
event:28842,invoice receipt:1884,invoice receipt
event:28842,goods receipt:1893,goods receipt
event:28862,goods receipt:1898,goods receipt
event:28862,invoice receipt:1889,invoice receipt
event:28910,invoice receipt:1896,invoice receipt
event:28910,goods receipt:1900,goods receipt
event:28912,goods receipt:1885,goods receipt
event:28912,invoice receipt:1894,invoice receipt
event:28916,invoice receipt:1892,invoice receipt
event:28916,goods receipt:1887,goods receipt
event:28918,goods receipt:1903,goods receipt
event:28918,invoice receipt:1898,invoice receipt
event:28921,invoice receipt:1892,invoice receipt
event:28921,goods receipt:1888,goods receipt
event:28954,goods receipt:1858,goods receipt
event:28954,invoice receipt:1907,invoice receipt
event:28959,goods receipt:1902,goods receipt
event:28959,invoice receipt:1898,invoice receipt
event:28965,invoice receipt:1904,invoice receipt
event:28965,goods receipt:1906,goods receipt
event:28971,invoice receipt:1901,invoice receipt
event:28971,goods receipt:1910,goods receipt
event:28973,goods receipt:1909,goods receipt
event:28973,invoice receipt:1901,invoice receipt
event:28976,goods receipt:1899,goods receipt
event:28976,invoice receipt:1896,invoice receipt
event:29003,goods receipt:1904,goods receipt
event:29003,invoice receipt:1904,invoice receipt
event:29007,goods receipt:1886,goods receipt
event:29007,invoice receipt:1894,invoice receipt
event:29009,goods receipt:1913,goods receipt
event:29009,invoice receipt:1909,invoice receipt
event:29021,goods receipt:1897,goods receipt
event:29021,invoice receipt:1910,invoice receipt
event:29033,goods receipt:1901,goods receipt
event:29033,invoice receipt:1899,invoice receipt
event:29037,goods receipt:1859,goods receipt
event:29037,invoice receipt:1907,invoice receipt
event:29040,goods receipt:1905,goods receipt
event:29040,invoice receipt:1904,invoice receipt
event:29050,invoice receipt:1907,invoice receipt
event:29050,goods receipt:1860,goods receipt
event:29093,goods receipt:1915,goods receipt
event:29093,invoice receipt:1921,invoice receipt
event:29096,invoice receipt:1917,invoice receipt
event:29096,goods receipt:1926,goods receipt
event:29100,goods receipt:1912,goods receipt
event:29100,invoice receipt:1912,invoice receipt
event:29103,invoice receipt:1912,invoice receipt
event:29103,goods receipt:1911,goods receipt
event:29108,goods receipt:1922,goods receipt
event:29108,invoice receipt:1916,invoice receipt
event:29112,goods receipt:1908,goods receipt
event:29112,invoice receipt:1923,invoice receipt
event:29114,invoice receipt:1923,invoice receipt
event:29114,goods receipt:1907,goods receipt
event:29115,invoice receipt:1916,invoice receipt
event:29115,goods receipt:1920,goods receipt
event:29116,invoice receipt:1909,invoice receipt
event:29116,goods receipt:1914,goods receipt
event:29117,goods receipt:1919,goods receipt
event:29117,invoice receipt:1916,invoice receipt
event:29138,goods receipt:1916,goods receipt
event:29138,invoice receipt:1921,invoice receipt
event:29152,goods receipt:1925,goods receipt
event:29152,invoice receipt:1926,invoice receipt
event:29155,invoice receipt:1916,invoice receipt
event:29155,goods receipt:1921,goods receipt
event:29156,invoice receipt:1924,invoice receipt
event:29156,goods receipt:1929,goods receipt
event:29161,goods receipt:1917,goods receipt
event:29161,invoice receipt:1921,invoice receipt
event:29174,invoice receipt:1930,invoice receipt
event:29174,goods receipt:1923,goods receipt
event:29179,goods receipt:1918,goods receipt
event:29179,invoice receipt:1921,invoice receipt
event:29181,goods receipt:1927,goods receipt
event:29181,invoice receipt:1928,invoice receipt
event:29193,invoice receipt:1929,invoice receipt
event:29193,goods receipt:1930,goods receipt
event:29207,goods receipt:1928,goods receipt
event:29207,invoice receipt:1928,invoice receipt
event:29209,invoice receipt:1926,invoice receipt
event:29209,goods receipt:1924,goods receipt
event:29259,goods receipt:1933,goods receipt
event:29259,invoice receipt:1932,invoice receipt
event:29274,goods receipt:1932,goods receipt
event:29274,invoice receipt:1932,invoice receipt
event:29285,invoice receipt:1937,invoice receipt
event:29285,goods receipt:1935,goods receipt
event:29286,invoice receipt:1937,invoice receipt
event:29286,goods receipt:1936,goods receipt
event:29291,invoice receipt:1937,invoice receipt
event:29291,goods receipt:1934,goods receipt
event:29294,invoice receipt:1937,invoice receipt
event:29294,goods receipt:1937,goods receipt
event:29299,goods receipt:1931,goods receipt
event:29299,invoice receipt:1933,invoice receipt
event:29328,goods receipt:1938,goods receipt
event:29328,invoice receipt:1940,invoice receipt
event:29331,invoice receipt:1940,invoice receipt
event:29331,goods receipt:1939,goods receipt
event:29334,invoice receipt:1940,invoice receipt
event:29334,goods receipt:1940,goods receipt
event:29,quotation:0,quotation
event:29,purchase_order:2,purchase_order
event:33,purchase_order:0,purchase_order
event:33,quotation:2,quotation
event:37,quotation:0,quotation
event:37,purchase_order:3,purchase_order
event:45,purchase_order:1,purchase_order
event:45,quotation:2,quotation
event:50,purchase_order:8,purchase_order
event:50,quotation:3,quotation
event:51,purchase_order:4,purchase_order
event:51,quotation:1,quotation
event:53,quotation:3,quotation
event:53,purchase_order:7,purchase_order
event:63,quotation:4,quotation
event:63,purchase_order:6,purchase_order
event:65,quotation:4,quotation
event:65,purchase_order:5,purchase_order
event:66,quotation:5,quotation
event:66,purchase_order:9,purchase_order
event:89,quotation:6,quotation
event:89,purchase_order:10,purchase_order
event:97,purchase_order:12,purchase_order
event:97,quotation:8,quotation
event:101,quotation:8,quotation
event:101,purchase_order:11,purchase_order
event:147,quotation:7,quotation
event:147,purchase_order:13,purchase_order
event:159,quotation:9,quotation
event:159,purchase_order:15,purchase_order
event:168,quotation:7,quotation
event:168,purchase_order:14,purchase_order
event:219,purchase_order:18,purchase_order
event:219,quotation:11,quotation
event:221,quotation:12,quotation
event:221,purchase_order:16,purchase_order
event:237,purchase_order:17,purchase_order
event:237,quotation:10,quotation
event:238,quotation:14,quotation
event:238,purchase_order:21,purchase_order
event:240,purchase_order:19,purchase_order
event:240,quotation:17,quotation
event:257,purchase_order:22,purchase_order
event:257,quotation:13,quotation
event:268,purchase_order:20,purchase_order
event:268,quotation:17,quotation
event:287,purchase_order:25,purchase_order
event:287,quotation:18,quotation
event:292,purchase_order:24,purchase_order
event:292,quotation:18,quotation
event:293,quotation:13,quotation
event:293,purchase_order:23,purchase_order
event:320,quotation:16,quotation
event:320,purchase_order:26,purchase_order
event:346,quotation:19,quotation
event:346,purchase_order:28,purchase_order
event:364,purchase_order:30,purchase_order
event:364,quotation:21,quotation
event:387,purchase_order:27,purchase_order
event:387,quotation:16,quotation
event:407,purchase_order:32,purchase_order
event:407,quotation:20,quotation
event:418,quotation:15,quotation
event:418,purchase_order:34,purchase_order
event:419,quotation:20,quotation
event:419,purchase_order:33,purchase_order
event:453,quotation:15,quotation
event:453,purchase_order:36,purchase_order
event:462,quotation:15,quotation
event:462,purchase_order:35,purchase_order
event:472,quotation:22,quotation
event:472,purchase_order:37,purchase_order
event:477,purchase_order:29,purchase_order
event:477,quotation:19,quotation
event:486,purchase_order:31,purchase_order
event:486,quotation:20,quotation
event:520,quotation:24,quotation
event:520,purchase_order:38,purchase_order
event:540,quotation:24,quotation
event:540,purchase_order:39,purchase_order
event:603,purchase_order:40,purchase_order
event:603,quotation:31,quotation
event:635,purchase_order:43,purchase_order
event:635,quotation:27,quotation
event:649,purchase_order:44,purchase_order
event:649,quotation:23,quotation
event:650,quotation:30,quotation
event:650,purchase_order:45,purchase_order
event:655,quotation:30,quotation
event:655,purchase_order:46,purchase_order
event:677,quotation:30,quotation
event:677,purchase_order:48,purchase_order
event:711,quotation:34,quotation
event:711,purchase_order:42,purchase_order
event:722,purchase_order:49,purchase_order
event:722,quotation:37,quotation
event:725,quotation:30,quotation
event:725,purchase_order:47,purchase_order
event:728,quotation:34,quotation
event:728,purchase_order:41,purchase_order
event:733,purchase_order:51,purchase_order
event:733,quotation:25,quotation
