ocel_id,ocel_time,CreditAmountBSEGWRBTR,DebitAmountBSEGDMBTR,PaymentBlockRSEGZLSPR,new_value,ocel_changed_field
invoice receipt:801,2023-05-23T18:41:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:801,2023-05-23T18:41:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:801,2023-05-24T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1554,1970-01-01T00:00:00.000Z,63950.0,63950.0,,,
invoice receipt:1554,2024-04-30T11:03:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1554,2024-04-30T11:03:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1554,2024-04-30T11:03:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1554,2024-04-30T11:13:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:890,1970-01-01T00:00:00.000Z,11550.0,11550.0,,,
invoice receipt:890,2023-06-30T07:06:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:890,2023-06-30T07:06:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:890,2023-06-30T07:06:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:890,2023-06-30T07:16:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:890,2023-07-01T06:18:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:890,2023-07-01T06:18:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:890,2023-07-01T06:18:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:890,2023-07-01T16:18:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:890,2023-07-01T16:18:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:890,2023-07-01T16:18:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:890,2023-07-02T01:01:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:890,2023-07-02T01:01:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:890,2023-07-02T01:01:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:890,2023-07-03T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:890,2023-07-03T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:890,2023-07-03T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:275,1970-01-01T00:00:00.000Z,139300.0,139300.0,,,
invoice receipt:275,2022-08-22T14:19:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:275,2022-08-22T14:19:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:275,2022-08-22T14:19:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:275,2022-08-22T14:29:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:275,2022-08-22T23:35:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:275,2022-08-22T23:35:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:275,2022-08-22T23:35:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:275,2022-08-23T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1493,1970-01-01T00:00:00.000Z,25500.0,25500.0,,,
invoice receipt:1493,2024-03-27T12:29:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1493,2024-03-27T12:29:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1493,2024-03-27T12:29:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1493,2024-03-27T12:39:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1493,2024-03-28T13:37:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1493,2024-03-28T13:37:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1493,2024-03-28T13:37:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1493,2024-03-28T13:47:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1646,1970-01-01T00:00:00.000Z,15300.0,15300.0,,,
invoice receipt:1646,2024-06-10T08:59:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1646,2024-06-10T08:59:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1646,2024-06-10T08:59:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1646,2024-06-10T09:09:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1646,2024-06-11T06:08:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1646,2024-06-11T06:08:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1646,2024-06-11T06:08:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1646,2024-06-11T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1646,2024-06-12T00:52:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1646,2024-06-12T00:52:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1646,2024-06-12T00:52:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1646,2024-06-12T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:802,1970-01-01T00:00:00.000Z,30400.0,30400.0,,,
invoice receipt:802,2023-05-22T16:53:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:802,2023-05-22T16:53:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:802,2023-05-22T16:53:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:802,2023-05-23T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:97,1970-01-01T00:00:00.000Z,21000.0,21000.0,,,
invoice receipt:97,2022-06-02T08:32:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:97,2022-06-02T08:32:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:97,2022-06-02T08:32:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:97,2022-06-02T08:42:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:624,1970-01-01T00:00:00.000Z,136300.0,136300.0,,,
invoice receipt:624,2023-02-23T15:18:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:624,2023-02-23T15:18:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:624,2023-02-23T15:18:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:624,2023-02-23T15:28:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:624,2023-02-23T18:22:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:624,2023-02-23T18:22:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:624,2023-02-23T18:22:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:624,2023-02-24T01:19:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:624,2023-02-24T01:19:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:624,2023-02-24T01:19:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:624,2023-02-24T08:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:624,2023-02-24T08:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:682,1970-01-01T00:00:00.000Z,2700.0,2700.0,,,
invoice receipt:682,2023-03-17T05:45:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:682,2023-03-17T05:45:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:682,2023-03-17T05:45:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:682,2023-03-17T08:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:921,1970-01-01T00:00:00.000Z,88500.0,88500.0,,,
invoice receipt:921,2023-07-18T20:31:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:921,2023-07-18T20:31:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:921,2023-07-18T20:31:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:921,2023-07-18T22:52:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:921,2023-07-18T22:52:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:921,2023-07-18T22:52:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:921,2023-07-19T01:37:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:921,2023-07-19T01:37:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:921,2023-07-19T01:37:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:921,2023-07-19T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:921,2023-07-19T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:921,2023-07-19T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:871,1970-01-01T00:00:00.000Z,11450.0,11450.0,,,
invoice receipt:871,2023-06-24T18:10:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:871,2023-06-24T18:10:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:871,2023-06-24T18:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:871,2023-06-26T03:56:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:871,2023-06-26T03:56:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:871,2023-06-26T03:56:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:871,2023-06-26T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:871,2023-06-26T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:828,1970-01-01T00:00:00.000Z,58000.0,58000.0,,,
invoice receipt:828,2023-05-29T18:52:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:828,2023-05-29T18:52:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:828,2023-05-29T18:52:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:828,2023-05-30T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:828,2023-05-31T16:10:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:828,2023-05-31T16:10:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:828,2023-05-31T16:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:828,2023-06-01T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1160,1970-01-01T00:00:00.000Z,18000.0,18000.0,,,
invoice receipt:1160,2023-11-09T03:37:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1160,2023-11-09T03:37:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1160,2023-11-09T03:37:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1160,2023-11-09T08:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1928,1970-01-01T00:00:00.000Z,34500.0,34500.0,,,
invoice receipt:1928,2024-10-09T19:29:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1928,2024-10-09T19:29:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1928,2024-10-09T19:29:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1928,2024-10-10T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1928,2024-10-11T10:28:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1928,2024-10-11T10:28:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1928,2024-10-11T10:28:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1928,2024-10-11T10:38:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:486,1970-01-01T00:00:00.000Z,58200.0,58200.0,,,
invoice receipt:486,2022-12-06T13:34:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:486,2022-12-06T13:34:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:486,2022-12-06T13:34:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:486,2022-12-06T13:44:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:486,2022-12-06T15:30:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:486,2022-12-06T15:30:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:486,2022-12-06T15:30:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:486,2022-12-06T15:40:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1209,1970-01-01T00:00:00.000Z,30600.0,30600.0,,,
invoice receipt:1209,2023-11-27T09:41:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1209,2023-11-27T09:41:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1209,2023-11-27T09:41:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1209,2023-11-27T09:51:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1209,2023-11-27T19:44:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1209,2023-11-27T19:44:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1209,2023-11-27T19:44:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1209,2023-11-27T20:37:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1209,2023-11-27T20:37:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1209,2023-11-27T20:37:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1209,2023-11-28T08:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1209,2023-11-28T08:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1291,1970-01-01T00:00:00.000Z,27000.0,27000.0,,,
invoice receipt:1291,2023-12-28T17:38:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1291,2023-12-28T17:38:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1291,2023-12-28T17:38:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1291,2023-12-28T20:33:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1291,2023-12-28T20:33:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1291,2023-12-28T20:33:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1291,2023-12-29T08:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1291,2023-12-29T08:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:357,1970-01-01T00:00:00.000Z,54400.0,54400.0,,,
invoice receipt:357,2022-09-20T16:16:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:357,2022-09-20T16:16:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:357,2022-09-20T16:16:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:357,2022-09-21T02:10:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:357,2022-09-21T02:10:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:357,2022-09-21T02:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:357,2022-09-21T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:357,2022-09-21T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:357,2022-09-21T10:56:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:357,2022-09-21T10:56:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:357,2022-09-21T10:56:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:357,2022-09-21T11:06:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:986,1970-01-01T00:00:00.000Z,52200.0,52200.0,,,
invoice receipt:986,2023-08-17T14:42:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:986,2023-08-17T14:42:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:986,2023-08-17T14:42:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:986,2023-08-17T14:52:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:986,2023-08-17T22:19:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:986,2023-08-17T22:19:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:986,2023-08-17T22:19:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:986,2023-08-18T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1099,1970-01-01T00:00:00.000Z,67200.0,67200.0,,,
invoice receipt:1099,2023-09-26T14:57:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1099,2023-09-26T14:57:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1099,2023-09-26T14:57:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1099,2023-09-26T15:07:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1099,2023-09-26T21:59:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1099,2023-09-26T21:59:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1099,2023-09-26T21:59:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1099,2023-09-27T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1099,2023-09-27T11:53:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1099,2023-09-27T11:53:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1099,2023-09-27T11:53:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1099,2023-09-27T12:03:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1099,2023-09-28T18:58:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1099,2023-09-28T18:58:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1099,2023-09-28T18:58:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1099,2023-09-29T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:858,1970-01-01T00:00:00.000Z,148100.0,148100.0,,,
invoice receipt:858,2023-06-12T09:57:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:858,2023-06-12T09:57:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:858,2023-06-12T09:57:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:858,2023-06-12T10:07:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:858,2023-06-12T11:36:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:858,2023-06-12T11:36:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:858,2023-06-12T11:36:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:858,2023-06-12T11:46:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:858,2023-06-12T18:31:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:858,2023-06-12T18:31:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:858,2023-06-12T18:31:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:858,2023-06-12T20:12:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:858,2023-06-12T20:12:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:858,2023-06-12T20:12:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:858,2023-06-13T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:858,2023-06-13T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:833,1970-01-01T00:00:00.000Z,60750.0,60750.0,,,
invoice receipt:833,2023-06-02T08:02:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:833,2023-06-02T08:02:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:833,2023-06-02T08:02:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:833,2023-06-02T08:12:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:606,1970-01-01T00:00:00.000Z,21600.0,21600.0,,,
invoice receipt:606,2023-02-17T10:07:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:606,2023-02-17T10:07:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:606,2023-02-17T10:07:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:606,2023-02-17T10:17:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:606,2023-02-17T17:42:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:606,2023-02-17T17:42:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:606,2023-02-17T17:42:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:606,2023-02-19T09:25:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:606,2023-02-19T09:25:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:606,2023-02-19T09:25:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:606,2023-02-20T02:32:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:606,2023-02-20T02:32:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:606,2023-02-20T02:32:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:606,2023-02-20T08:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:606,2023-02-20T08:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:606,2023-02-20T08:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1331,1970-01-01T00:00:00.000Z,36900.0,36900.0,,,
invoice receipt:1331,2024-01-08T12:32:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1331,2024-01-08T12:32:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1331,2024-01-08T12:32:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1331,2024-01-08T12:42:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1331,2024-01-08T22:22:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1331,2024-01-08T22:22:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1331,2024-01-08T22:22:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1331,2024-01-09T07:06:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1331,2024-01-09T07:06:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1331,2024-01-09T07:06:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1331,2024-01-09T08:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1331,2024-01-09T08:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:180,1970-01-01T00:00:00.000Z,85300.0,85300.0,,,
invoice receipt:180,2022-07-11T20:40:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:180,2022-07-11T20:40:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:180,2022-07-11T20:40:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:180,2022-07-12T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:3,1970-01-01T00:00:00.000Z,29300.0,29300.0,,,
invoice receipt:3,2022-04-15T13:54:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:3,2022-04-15T13:54:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:3,2022-04-15T13:54:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:3,2022-04-15T14:04:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1472,1970-01-01T00:00:00.000Z,85750.0,85750.0,,,
invoice receipt:1472,2024-03-13T00:14:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1472,2024-03-13T00:14:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1472,2024-03-13T00:14:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1472,2024-03-13T05:26:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1472,2024-03-13T05:26:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1472,2024-03-13T05:26:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1472,2024-03-13T08:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1472,2024-03-13T08:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1472,2024-03-14T12:26:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1472,2024-03-14T12:26:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1472,2024-03-14T12:26:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1472,2024-03-14T12:36:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1370,1970-01-01T00:00:00.000Z,142850.0,142850.0,,,
invoice receipt:1370,2024-01-29T22:27:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1370,2024-01-29T22:27:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1370,2024-01-29T22:27:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1370,2024-01-30T01:38:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1370,2024-01-30T01:38:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1370,2024-01-30T01:38:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1370,2024-01-30T08:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1370,2024-01-30T08:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1370,2024-01-31T04:39:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1370,2024-01-31T04:39:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1370,2024-01-31T04:39:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1370,2024-01-31T08:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1370,2024-01-31T08:45:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1370,2024-01-31T08:45:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1370,2024-01-31T08:45:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1370,2024-01-31T08:55:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1505,1970-01-01T00:00:00.000Z,47250.0,47250.0,,,
invoice receipt:1505,2024-04-03T23:09:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1505,2024-04-03T23:09:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1505,2024-04-03T23:09:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1505,2024-04-04T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1505,2024-04-04T11:32:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1505,2024-04-04T11:32:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1505,2024-04-04T11:32:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1505,2024-04-04T11:42:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1662,1970-01-01T00:00:00.000Z,172900.0,172900.0,,,
